-2.7,0.0026334,3.4062e-05,7.2046e-09,2.5793e-14
-2.69,0.0026483,3.6161e-05,7.8382e-09,3.1417e-14
-2.68,0.002663,3.8378e-05,8.5252e-09,3.824e-14
-2.67,0.0026777,4.0716e-05,9.27e-09,4.651e-14
-2.66,0.0026922,4.3182e-05,1.0077e-08,5.6528e-14
-2.65,0.0027067,4.5782e-05,1.0952e-08,6.8653e-14
-2.64,0.002721,4.8523e-05,1.19e-08,8.3318e-14
-2.63,0.0027352,5.141e-05,1.2926e-08,1.0104e-13
-2.62,0.0027493,5.4451e-05,1.4037e-08,1.2245e-13
-2.61,0.0027633,5.7653e-05,1.524e-08,1.4828e-13
-2.6,0.0027771,6.1022e-05,1.6541e-08,1.7943e-13
-2.59,0.0027909,6.4567e-05,1.7949e-08,2.1697e-13
-2.58,0.0028045,6.8295e-05,1.9471e-08,2.6216e-13
-2.57,0.002818,7.2213e-05,2.1117e-08,3.1654e-13
-2.56,0.0028313,7.6331e-05,2.2897e-08,3.8192e-13
-2.55,0.0028446,8.0657e-05,2.482e-08,4.6047e-13
-2.54,0.0028577,8.5199e-05,2.6897e-08,5.5477e-13
-2.53,0.0028706,8.9967e-05,2.9141e-08,6.679e-13
-2.52,0.0028834,9.497e-05,3.1563e-08,8.0351e-13
-2.51,0.0028961,0.00010022,3.4178e-08,9.6594e-13
-2.5,0.0029086,0.00010572,3.7001e-08,1.1604e-12
-2.49,0.002921,0.00011149,4.0046e-08,1.3929e-12
-2.48,0.0029332,0.00011753,4.333e-08,1.6708e-12
-2.47,0.0029453,0.00012386,4.6871e-08,2.0027e-12
-2.46,0.0029573,0.00013048,5.0688e-08,2.3988e-12
-2.45,0.002969,0.00013741,5.4803e-08,2.8712e-12
-2.44,0.0029806,0.00014467,5.9235e-08,3.434e-12
-2.43,0.0029921,0.00015225,6.401e-08,4.1042e-12
-2.42,0.0030034,0.00016018,6.9152e-08,4.9016e-12
-2.41,0.0030145,0.00016847,7.4687e-08,5.8496e-12
-2.4,0.0030255,0.00017712,8.0644e-08,6.9759e-12
-2.39,0.0030363,0.00018616,8.7053e-08,8.313e-12
-2.38,0.0030469,0.00019559,9.3948e-08,9.8992e-12
-2.37,0.0030573,0.00020543,1.0136e-07,1.1779e-11
-2.36,0.0030676,0.00021569,1.0933e-07,1.4007e-11
-2.35,0.0030777,0.0002264,1.179e-07,1.6643e-11
-2.34,0.0030876,0.00023755,1.2711e-07,1.976e-11
-2.33,0.0030973,0.00024917,1.37e-07,2.3445e-11
-2.32,0.0031069,0.00026126,1.4761e-07,2.7797e-11
-2.31,0.0031163,0.00027386,1.5902e-07,3.2932e-11
-2.3,0.0031254,0.00028696,1.7125e-07,3.8987e-11
-2.29,0.0031344,0.0003006,1.8439e-07,4.6122e-11
-2.28,0.0031432,0.00031477,1.9847e-07,5.4523e-11
-2.27,0.0031518,0.0003295,2.1358e-07,6.4407e-11
-2.26,0.0031603,0.00034481,2.2978e-07,7.6028e-11
-2.25,0.0031685,0.0003607,2.4714e-07,8.968e-11
-2.24,0.0031765,0.0003772,2.6574e-07,1.0571e-10
-2.23,0.0031843,0.00039433,2.8567e-07,1.245e-10
-2.22,0.003192,0.00041209,3.0702e-07,1.4654e-10
-2.21,0.0031994,0.00043051,3.2987e-07,1.7235e-10
-2.2,0.0032066,0.0004496,3.5434e-07,2.0256e-10
-2.19,0.0032136,0.00046939,3.8052e-07,2.3788e-10
-2.18,0.0032204,0.00048987,4.0853e-07,2.7917e-10
-2.17,0.003227,0.00051109,4.3848e-07,3.2738e-10
-2.16,0.0032334,0.00053304,4.7051e-07,3.8364e-10
-2.15,0.0032396,0.00055574,5.0475e-07,4.4924e-10
-2.14,0.0032456,0.00057922,5.4133e-07,5.2566e-10
-2.13,0.0032513,0.00060349,5.8042e-07,6.1465e-10
-2.12,0.0032569,0.00062857,6.2217e-07,7.1817e-10
-2.11,0.0032622,0.00065447,6.6675e-07,8.3852e-10
-2.1,0.0032673,0.00068121,7.1434e-07,9.7832e-10
-2.09,0.0032722,0.0007088,7.6512e-07,1.1406e-09
-2.08,0.0032769,0.00073726,8.1931e-07,1.3288e-09
-2.07,0.0032814,0.00076661,8.771e-07,1.547e-09
-2.06,0.0032856,0.00079686,9.3872e-07,1.7996e-09
-2.05,0.0032896,0.00082803,1.0044e-06,2.092e-09
-2.04,0.0032934,0.00086013,1.0744e-06,2.4301e-09
-2.03,0.003297,0.00089317,1.149e-06,2.8208e-09
-2.02,0.0033004,0.00092717,1.2285e-06,3.272e-09
-2.01,0.0033035,0.00096214,1.3131e-06,3.7925e-09
-2,0.0033064,0.0009981,1.4031e-06,4.3926e-09
-1.99,0.0033091,0.0010351,1.499e-06,5.084e-09
-1.98,0.0033115,0.001073,1.601e-06,5.8799e-09
-1.97,0.0033137,0.001112,1.7094e-06,6.7954e-09
-1.96,0.0033158,0.001152,1.8248e-06,7.8478e-09
-1.95,0.0033175,0.0011931,1.9474e-06,9.0565e-09
-1.94,0.0033191,0.0012352,2.0778e-06,1.0444e-08
-1.93,0.0033204,0.0012783,2.2162e-06,1.2035e-08
-1.92,0.0033215,0.0013225,2.3633e-06,1.3858e-08
-1.91,0.0033224,0.0013678,2.5195e-06,1.5946e-08
-1.9,0.003323,0.0014142,2.6854e-06,1.8335e-08
-1.89,0.0033234,0.0014617,2.8614e-06,2.1066e-08
-1.88,0.0033236,0.0015102,3.0481e-06,2.4187e-08
-1.87,0.0033235,0.0015598,3.2462e-06,2.775e-08
-1.86,0.0033233,0.0016106,3.4562e-06,3.1814e-08
-1.85,0.0033227,0.0016624,3.6789e-06,3.6447e-08
-1.84,0.003322,0.0017153,3.9149e-06,4.1725e-08
-1.83,0.0033211,0.0017693,4.165e-06,4.7731e-08
-1.82,0.0033199,0.0018244,4.4299e-06,5.4563e-08
-1.81,0.0033184,0.0018805,4.7104e-06,6.2327e-08
-1.8,0.0033168,0.0019378,5.0074e-06,7.1143e-08
-1.79,0.0033149,0.0019961,5.3217e-06,8.1148e-08
-1.78,0.0033128,0.0020555,5.6543e-06,9.2492e-08
-1.77,0.0033105,0.0021159,6.0061e-06,1.0534e-07
-1.76,0.003308,0.0021774,6.3782e-06,1.199e-07
-1.75,0.0033052,0.0022399,6.7715e-06,1.3636e-07
-1.74,0.0033022,0.0023035,7.1872e-06,1.5497e-07
-1.73,0.003299,0.0023681,7.6264e-06,1.7599e-07
-1.72,0.0032955,0.0024336,8.0904e-06,1.9971e-07
-1.71,0.0032918,0.0025002,8.5804e-06,2.2647e-07
-1.7,0.0032879,0.0025676,9.0977e-06,2.5663e-07
-1.69,0.0032838,0.0026361,9.6437e-06,2.9059e-07
-1.68,0.0032795,0.0027054,1.022e-05,3.288e-07
-1.67,0.0032749,0.0027757,1.0827e-05,3.7177e-07
-1.66,0.0032702,0.0028468,1.1468e-05,4.2005e-07
-1.65,0.0032652,0.0029187,1.2144e-05,4.7424e-07
-1.64,0.00326,0.0029915,1.2856e-05,5.3505e-07
-1.63,0.0032545,0.003065,1.3606e-05,6.032e-07
-1.62,0.0032489,0.0031394,1.4397e-05,6.7955e-07
-1.61,0.0032431,0.0032144,1.5229e-05,7.6499e-07
-1.6,0.003237,0.0032901,1.6105e-05,8.6056e-07
-1.59,0.0032307,0.0033665,1.7027e-05,9.6735e-07
-1.58,0.0032242,0.0034435,1.7997e-05,1.0866e-06
-1.57,0.0032176,0.0035211,1.9018e-05,1.2197e-06
-1.56,0.0032107,0.0035992,2.0091e-05,1.368e-06
-1.55,0.0032036,0.0036778,2.122e-05,1.5333e-06
-1.54,0.0031963,0.0037569,2.2406e-05,1.7173e-06
-1.53,0.0031887,0.0038364,2.3652e-05,1.922e-06
-1.52,0.003181,0.0039163,2.496e-05,2.1495e-06
-1.51,0.0031731,0.0039965,2.6335e-05,2.4022e-06
-1.5,0.003165,0.004077,2.7778e-05,2.6827e-06
-1.49,0.0031567,0.0041577,2.9292e-05,2.9937e-06
-1.48,0.0031482,0.0042385,3.0881e-05,3.3383e-06
-1.47,0.0031395,0.0043195,3.2547e-05,3.7198e-06
-1.46,0.0031306,0.0044006,3.4295e-05,4.142e-06
-1.45,0.0031216,0.0044817,3.6127e-05,4.6087e-06
-1.44,0.0031123,0.0045627,3.8047e-05,5.1242e-06
-1.43,0.0031029,0.0046437,4.0058e-05,5.6932e-06
-1.42,0.0030932,0.0047245,4.2165e-05,6.3209e-06
-1.41,0.0030834,0.0048051,4.4372e-05,7.0126e-06
-1.4,0.0030734,0.0048855,4.6681e-05,7.7743e-06
-1.39,0.0030633,0.0049655,4.9098e-05,8.6124e-06
-1.38,0.0030529,0.0050451,5.1627e-05,9.534e-06
-1.37,0.0030424,0.0051243,5.4272e-05,1.0547e-05
-1.36,0.0030317,0.0052031,5.7037e-05,1.1658e-05
-1.35,0.0030208,0.0052812,5.9928e-05,1.2877e-05
-1.34,0.0030098,0.0053587,6.2949e-05,1.4214e-05
-1.33,0.0029986,0.0054356,6.6105e-05,1.5677e-05
-1.32,0.0029873,0.0055117,6.9401e-05,1.7279e-05
-1.31,0.0029757,0.0055869,7.2843e-05,1.903e-05
-1.3,0.002964,0.0056614,7.6435e-05,2.0944e-05
-1.29,0.0029522,0.0057348,8.0184e-05,2.3034e-05
-1.28,0.0029402,0.0058073,8.4095e-05,2.5313e-05
-1.27,0.0029281,0.0058788,8.8173e-05,2.7797e-05
-1.26,0.0029158,0.0059491,9.2426e-05,3.0504e-05
-1.25,0.0029033,0.0060183,9.6858e-05,3.3449e-05
-1.24,0.0028907,0.0060862,0.00010148,3.6652e-05
-1.23,0.002878,0.0061528,0.00010629,4.0132e-05
-1.22,0.0028651,0.006218,0.0001113,4.391e-05
-1.21,0.0028521,0.0062819,0.00011651,4.801e-05
-1.2,0.002839,0.0063443,0.00012194,5.2454e-05
-1.19,0.0028257,0.0064051,0.00012759,5.7267e-05
-1.18,0.0028123,0.0064644,0.00013347,6.2476e-05
-1.17,0.0027987,0.006522,0.00013958,6.811e-05
-1.16,0.0027851,0.006578,0.00014593,7.4197e-05
-1.15,0.0027713,0.0066321,0.00015253,8.0769e-05
-1.14,0.0027574,0.0066845,0.00015939,8.786e-05
-1.13,0.0027433,0.0067351,0.00016651,9.5503e-05
-1.12,0.0027292,0.0067838,0.00017391,0.00010374
-1.11,0.0027149,0.0068305,0.00018158,0.0001126
-1.1,0.0027005,0.0068752,0.00018955,0.00012212
-1.09,0.0026861,0.006918,0.00019782,0.00013236
-1.08,0.0026715,0.0069586,0.00020639,0.00014335
-1.07,0.0026568,0.0069972,0.00021528,0.00015514
-1.06,0.002642,0.0070336,0.00022449,0.00016778
-1.05,0.0026271,0.0070678,0.00023403,0.00018131
-1.04,0.0026121,0.0070998,0.00024392,0.00019579
-1.03,0.002597,0.0071296,0.00025416,0.00021128
-1.02,0.0025819,0.0071571,0.00026476,0.00022782
-1.01,0.0025666,0.0071822,0.00027573,0.00024548
-1,0.0025513,0.0072051,0.00028708,0.00026432
-0.99,0.0025358,0.0072256,0.00029882,0.00028439
-0.98,0.0025203,0.0072438,0.00031096,0.00030576
